,user_id,af0,cycle,gender,age,activity_id,af1,af2,dificulty,topic,run_number
24839,1242,38,20,1,50,25,44.0,55.5,2,3,1
24840,1243,46,1,1,27,50,39.0,40.5,4,1,1
24841,1243,46,2,1,27,250,35.5,30.0,3,1,1
24842,1243,46,3,1,27,47,61.5,72.5,2,2,1
24843,1243,46,4,1,27,229,42.5,46.5,1,1,1
24844,1243,46,5,1,27,77,37.0,60.5,2,2,1
24845,1243,46,6,1,27,45,44.0,43.5,4,3,1
24846,1243,46,7,1,27,1,53.0,72.0,5,1,1
24847,1243,46,8,1,27,39,44.5,47.0,5,3,1
24848,1243,46,9,1,27,109,66.5,63.5,1,1,1
24849,1243,46,10,1,27,79,40.0,43.5,4,3,1
24850,1243,46,11,1,27,124,60.0,64.5,2,3,1
24851,1243,46,12,1,27,12,51.0,56.5,5,3,1
24852,1243,46,13,1,27,169,50.5,41.5,2,3,1
24853,1243,46,14,1,27,55,52.5,54.0,5,2,1
24854,1243,46,15,1,27,168,42.0,34.0,4,2,1
24855,1243,46,16,1,27,204,52.0,44.5,2,3,1
24856,1243,46,17,1,27,24,39.5,33.5,3,2,1
24857,1243,46,18,1,27,116,48.5,33.0,2,1,1
24858,1243,46,19,1,27,139,44.5,50.5,3,3,1
24859,1243,46,20,1,27,153,53.5,63.5,1,2,1
24860,1244,59,1,1,55,35,50.5,46.0,2,3,1
24861,1244,59,2,1,55,237,68.5,56.5,4,3,1
24862,1244,59,3,1,55,98,49.0,51.5,3,1,1
24863,1244,59,4,1,55,202,55.0,57.0,5,2,1
24864,1244,59,5,1,55,209,61.0,61.5,4,2,1
24865,1244,59,6,1,55,249,58.5,65.5,5,2,1
24866,1244,59,7,1,55,142,62.0,57.0,4,1,1
24867,1244,59,8,1,55,67,62.5,55.0,3,3,1
24868,1244,59,9,1,55,73,50.0,55.5,3,3,1
24869,1244,59,10,1,55,194,73.0,83.5,4,3,1
24870,1244,59,11,1,55,107,57.5,62.5,5,1,1
24871,1244,59,12,1,55,194,75.5,87.5,1,3,1
24872,1244,59,13,1,55,98,69.0,84.5,2,1,1
24873,1244,59,14,1,55,104,51.0,44.0,3,2,1
24874,1244,59,15,1,55,38,70.0,73.0,1,3,1
24875,1244,59,16,1,55,219,56.5,63.5,1,1,1
24876,1244,59,17,1,55,118,62.5,61.5,5,2,1
24877,1244,59,18,1,55,245,67.0,66.5,4,2,1
24878,1244,59,19,1,55,168,47.0,66.0,3,1,1
24879,1244,59,20,1,55,62,58.0,63.0,3,1,1
24880,1245,23,1,1,38,122,25.5,21.5,3,1,1
24881,1245,23,2,1,38,208,13.5,12.0,4,2,1
24882,1245,23,3,1,38,214,10.5,-0.5,4,1,1
24883,1245,23,4,1,38,193,1.5,17.5,3,2,1
24884,1245,23,5,1,38,122,-7.0,-2.5,4,3,1
24885,1245,23,6,1,38,40,13.0,34.0,1,2,1
24886,1245,23,7,1,38,200,21.5,21.5,4,1,1
24887,1245,23,8,1,38,59,47.5,59.0,4,1,1
24888,1245,23,9,1,38,47,20.0,31.0,5,2,1
24889,1245,23,10,1,38,34,57.5,48.0,1,3,1
24890,1245,23,11,1,38,75,22.5,21.5,5,1,1
24891,1245,23,12,1,38,50,32.5,42.0,5,2,1
24892,1245,23,13,1,38,103,54.0,69.5,4,1,1
24893,1245,23,14,1,38,200,-5.0,-11.5,4,3,1
24894,1245,23,15,1,38,52,3.0,-5.5,3,3,1
24895,1245,23,16,1,38,105,45.0,52.5,2,2,1
24896,1245,23,17,1,38,116,45.5,45.0,4,2,1
24897,1245,23,18,1,38,142,14.5,-4.0,4,1,1
24898,1245,23,19,1,38,43,18.0,24.5,2,3,1
24899,1245,23,20,1,38,5,9.5,-9.5,1,2,1
24900,1246,25,1,0,64,182,-7.0,-11.5,3,1,1
24901,1246,25,2,0,64,169,28.5,5.0,1,2,1
24902,1246,25,3,0,64,1,43.5,27.0,2,2,1
24903,1246,25,4,0,64,191,-5.0,-7.5,5,2,1
24904,1246,25,5,0,64,7,7.5,29.5,5,3,1
24905,1246,25,6,0,64,124,12.5,-13.5,2,1,1
24906,1246,25,7,0,64,87,28.0,16.5,3,3,1
24907,1246,25,8,0,64,12,26.0,30.0,5,2,1
24908,1246,25,9,0,64,150,20.0,20.5,4,3,1
24909,1246,25,10,0,64,150,30.5,6.0,2,3,1
24910,1246,25,11,0,64,90,17.5,28.0,5,2,1
24911,1246,25,12,0,64,228,15.0,-4.0,3,3,1
24912,1246,25,13,0,64,10,20.0,21.0,3,2,1
24913,1246,25,14,0,64,132,-9.0,0.5,3,2,1
24914,1246,25,15,0,64,22,47.0,52.0,2,2,1
24915,1246,25,16,0,64,48,48.5,71.5,3,1,1
24916,1246,25,17,0,64,80,29.5,26.5,2,3,1
24917,1246,25,18,0,64,201,41.0,68.5,1,3,1
24918,1246,25,19,0,64,53,18.0,12.5,2,1,1
24919,1246,25,20,0,64,206,33.5,26.0,5,2,1
24920,1247,53,1,0,26,195,57.0,67.5,2,3,1
24921,1247,53,2,0,26,91,41.5,53.5,3,1,1
24922,1247,53,3,0,26,98,67.0,66.0,1,1,1
24923,1247,53,4,0,26,85,46.0,65.0,4,3,1
24924,1247,53,5,0,26,197,48.0,25.5,4,1,1
24925,1247,53,6,0,26,229,64.5,85.0,5,3,1
24926,1247,53,7,0,26,78,44.5,43.0,5,1,1
24927,1247,53,8,0,26,110,40.0,31.5,5,1,1
24928,1247,53,9,0,26,7,67.5,50.5,3,2,1
24929,1247,53,10,0,26,9,37.0,55.0,5,1,1
24930,1247,53,11,0,26,83,48.0,59.5,2,2,1
24931,1247,53,12,0,26,175,69.5,67.0,4,1,1
24932,1247,53,13,0,26,204,56.5,55.5,4,2,1
24933,1247,53,14,0,26,189,57.0,44.5,2,1,1
24934,1247,53,15,0,26,61,62.5,70.0,4,1,1
24935,1247,53,16,0,26,157,63.0,81.5,4,2,1
24936,1247,53,17,0,26,208,59.0,56.0,3,2,1
24937,1247,53,18,0,26,77,61.5,69.5,3,3,1
24938,1247,53,19,0,26,215,42.5,61.0,1,1,1
24939,1247,53,20,0,26,246,74.5,62.5,1,2,1
24940,1248,44,1,1,45,171,39.0,63.5,4,3,1
24941,1248,44,2,1,45,184,60.0,61.0,3,1,1
24942,1248,44,3,1,45,20,42.5,39.0,1,2,1
24943,1248,44,4,1,45,36,62.5,77.5,5,1,1
24944,1248,44,5,1,45,230,30.5,17.5,5,1,1
24945,1248,44,6,1,45,35,69.5,86.0,2,2,1
24946,1248,44,7,1,45,134,37.5,48.5,4,3,1
24947,1248,44,8,1,45,23,29.0,35.5,2,3,1
24948,1248,44,9,1,45,67,37.0,36.5,5,3,1
24949,1248,44,10,1,45,175,33.0,34.0,1,3,1
24950,1248,44,11,1,45,212,45.5,29.0,2,2,1
24951,1248,44,12,1,45,169,38.5,43.0,1,1,1
24952,1248,44,13,1,45,124,57.0,69.0,1,2,1
24953,1248,44,14,1,45,94,31.5,52.5,2,2,1
24954,1248,44,15,1,45,178,55.0,37.0,2,1,1
24955,1248,44,16,1,45,207,37.0,41.0,4,1,1
24956,1248,44,17,1,45,146,41.5,44.5,2,1,1
24957,1248,44,18,1,45,169,36.0,29.0,3,3,1
24958,1248,44,19,1,45,21,28.0,27.5,1,3,1
24959,1248,44,20,1,45,162,66.0,75.5,2,1,1
24960,1249,24,1,0,24,151,46.0,37.5,3,2,1
24961,1249,24,2,0,24,94,36.5,17.0,5,1,1
24962,1249,24,3,0,24,190,33.0,13.0,1,3,1
24963,1249,24,4,0,24,171,40.0,59.0,3,3,1
24964,1249,24,5,0,24,187,13.0,6.5,5,3,1
24965,1249,24,6,0,24,156,36.5,42.5,4,2,1
24966,1249,24,7,0,24,178,8.5,-12.0,4,1,1
24967,1249,24,8,0,24,249,28.5,26.5,4,2,1
24968,1249,24,9,0,24,218,10.5,2.5,3,1,1
24969,1249,24,10,0,24,127,19.0,20.5,2,3,1
24970,1249,24,11,0,24,164,60.0,68.5,4,3,1
24971,1249,24,12,0,24,178,14.5,6.5,4,1,1
24972,1249,24,13,0,24,101,22.0,22.5,3,3,1
24973,1249,24,14,0,24,194,40.0,41.5,1,3,1
24974,1249,24,15,0,24,75,46.5,43.5,3,1,1
24975,1249,24,16,0,24,151,24.0,46.5,1,2,1
24976,1249,24,17,0,24,87,5.5,-8.0,2,2,1
24977,1249,24,18,0,24,23,8.0,1.5,2,2,1
24978,1249,24,19,0,24,1,37.5,65.0,2,2,1
24979,1249,24,20,0,24,145,16.0,27.5,4,2,1
24980,1250,51,1,0,37,15,42.5,37.0,2,3,1
24981,1250,51,2,0,37,110,42.5,32.5,2,1,1
24982,1250,51,3,0,37,180,37.0,25.5,4,1,1
24983,1250,51,4,0,37,233,37.5,51.0,5,2,1
24984,1250,51,5,0,37,152,66.5,78.0,5,1,1
24985,1250,51,6,0,37,46,42.5,38.5,1,1,1
24986,1250,51,7,0,37,131,52.5,46.5,2,2,1
24987,1250,51,8,0,37,71,54.0,58.0,3,1,1
24988,1250,51,9,0,37,222,51.0,54.0,4,3,1
24989,1250,51,10,0,37,73,44.5,43.0,5,2,1
24990,1250,51,11,0,37,250,49.0,63.0,2,2,1
24991,1250,51,12,0,37,171,52.0,57.0,1,1,1
24992,1250,51,13,0,37,22,38.0,49.0,5,3,1
24993,1250,51,14,0,37,138,44.5,45.0,1,3,1
24994,1250,51,15,0,37,30,65.0,67.5,2,3,1
24995,1250,51,16,0,37,134,44.0,35.0,5,3,1
24996,1250,51,17,0,37,200,56.0,46.0,3,3,1
24997,1250,51,18,0,37,114,37.0,37.5,5,1,1
24998,1250,51,19,0,37,121,57.0,39.5,2,1,1
24999,1250,51,20,0,37,7,47.0,34.5,1,3,1
25000,1251,25,1,1,52,9,39.0,31.0,1,3,1
25001,1251,25,2,1,52,183,50.5,47.0,5,1,1
25002,1251,25,3,1,52,82,10.5,22.0,1,2,1
25003,1251,25,4,1,52,52,11.5,-13.0,2,1,1
25004,1251,25,5,1,52,188,-4.0,17.0,4,2,1
25005,1251,25,6,1,52,116,31.0,46.0,5,3,1
25006,1251,25,7,1,52,158,55.5,60.5,4,1,1
25007,1251,25,8,1,52,196,43.0,33.5,1,1,1
25008,1251,25,9,1,52,99,55.0,22.5,4,2,1
25009,1251,25,10,1,52,226,34.5,0.5,2,2,1
25010,1251,25,11,1,52,185,19.5,39.0,5,3,1
25011,1251,25,12,1,52,181,45.0,53.5,3,2,1
25012,1251,25,13,1,52,132,36.0,25.5,3,2,1
25013,1251,25,14,1,52,190,42.0,28.5,1,3,1
25014,1251,25,15,1,52,69,9.5,14.5,3,3,1
25015,1251,25,16,1,52,110,33.5,7.5,5,1,1
25016,1251,25,17,1,52,106,47.0,38.5,4,3,1
25017,1251,25,18,1,52,87,58.5,42.0,1,1,1
25018,1251,25,19,1,52,86,51.5,48.5,2,1,1
25019,1251,25,20,1,52,214,24.5,19.0,3,2,1
25020,1252,35,1,1,25,18,48.5,60.0,3,2,1
25021,1252,35,2,1,25,54,46.5,75.0,1,1,1
25022,1252,35,3,1,25,222,18.5,25.0,4,2,1
25023,1252,35,4,1,25,155,25.0,33.0,4,3,1
25024,1252,35,5,1,25,229,64.5,77.5,3,2,1
25025,1252,35,6,1,25,207,30.5,7.5,4,3,1
25026,1252,35,7,1,25,75,46.0,70.5,5,2,1
25027,1252,35,8,1,25,157,27.0,17.5,5,3,1
25028,1252,35,9,1,25,144,51.0,25.0,3,3,1
25029,1252,35,10,1,25,56,17.5,24.5,1,2,1
25030,1252,35,11,1,25,246,12.5,25.0,2,2,1
25031,1252,35,12,1,25,55,27.5,36.0,3,1,1
25032,1252,35,13,1,25,28,26.5,41.5,1,2,1
25033,1252,35,14,1,25,2,41.0,34.5,3,2,1
25034,1252,35,15,1,25,223,24.5,20.0,4,2,1
25035,1252,35,16,1,25,129,25.5,39.5,4,1,1
25036,1252,35,17,1,25,5,36.5,40.5,4,3,1
25037,1252,35,18,1,25,188,45.5,46.5,2,2,1
25038,1252,35,19,1,25,197,20.0,36.5,4,1,1
25039,1252,35,20,1,25,81,53.0,44.0,3,3,1
25040,1253,59,1,1,36,74,44.5,52.0,1,2,1
25041,1253,59,2,1,36,44,59.5,46.0,1,2,1
25042,1253,59,3,1,36,6,47.0,56.0,2,1,1
25043,1253,59,4,1,36,21,69.5,77.5,1,3,1
25044,1253,59,5,1,36,60,73.0,70.5,3,2,1
25045,1253,59,6,1,36,178,57.5,50.5,2,2,1
25046,1253,59,7,1,36,21,56.0,49.0,4,3,1
25047,1253,59,8,1,36,226,58.5,49.5,1,2,1
25048,1253,59,9,1,36,234,47.5,66.5,1,2,1
25049,1253,59,10,1,36,191,62.0,59.5,3,2,1
25050,1253,59,11,1,36,197,58.0,39.5,5,3,1
25051,1253,59,12,1,36,66,64.0,52.5,5,2,1
25052,1253,59,13,1,36,234,63.0,73.5,1,1,1
25053,1253,59,14,1,36,90,72.0,74.5,2,2,1
25054,1253,59,15,1,36,243,61.0,73.0,2,2,1
25055,1253,59,16,1,36,88,62.0,67.5,5,2,1
25056,1253,59,17,1,36,28,69.5,67.0,2,1,1
25057,1253,59,18,1,36,141,54.5,43.0,4,1,1
25058,1253,59,19,1,36,98,66.0,61.0,1,2,1
25059,1253,59,20,1,36,84,65.0,51.0,4,3,1
25060,1254,49,1,1,58,225,49.0,56.5,5,3,1
25061,1254,49,2,1,58,71,62.0,53.5,5,3,1
25062,1254,49,3,1,58,119,68.5,57.5,2,2,1
25063,1254,49,4,1,58,99,37.5,39.0,2,1,1
25064,1254,49,5,1,58,219,53.5,50.5,5,2,1
25065,1254,49,6,1,58,37,64.5,82.0,5,2,1
25066,1254,49,7,1,58,119,55.0,70.0,2,3,1
25067,1254,49,8,1,58,148,53.0,51.0,5,3,1
25068,1254,49,9,1,58,17,48.0,55.0,5,2,1
25069,1254,49,10,1,58,238,35.5,44.0,4,2,1
25070,1254,49,11,1,58,220,44.0,38.5,5,1,1
25071,1254,49,12,1,58,74,42.0,27.5,5,3,1
25072,1254,49,13,1,58,214,34.5,30.5,3,1,1
25073,1254,49,14,1,58,138,68.5,86.0,4,1,1
25074,1254,49,15,1,58,201,55.5,46.0,4,1,1
25075,1254,49,16,1,58,47,28.0,14.5,4,1,1
25076,1254,49,17,1,58,151,53.5,58.5,5,1,1
25077,1254,49,18,1,58,208,34.5,47.0,1,3,1
25078,1254,49,19,1,58,192,39.0,44.0,1,2,1
25079,1254,49,20,1,58,216,64.0,53.5,2,1,1
25080,1255,51,1,1,41,109,50.5,55.0,4,3,1
25081,1255,51,2,1,41,73,62.5,80.5,2,2,1
25082,1255,51,3,1,41,182,65.5,71.0,3,1,1
25083,1255,51,4,1,41,142,47.5,43.5,2,1,1
25084,1255,51,5,1,41,245,49.0,49.0,1,3,1
25085,1255,51,6,1,41,237,44.0,43.0,2,2,1
25086,1255,51,7,1,41,16,60.0,54.0,2,3,1
25087,1255,51,8,1,41,64,51.0,55.0,2,2,1
25088,1255,51,9,1,41,188,30.0,26.0,2,2,1
25089,1255,51,10,1,41,85,32.5,24.5,2,2,1
25090,1255,51,11,1,41,209,52.0,40.5,3,2,1
25091,1255,51,12,1,41,50,56.5,54.0,1,3,1
25092,1255,51,13,1,41,85,40.5,45.0,5,2,1
25093,1255,51,14,1,41,193,35.5,40.0,5,1,1
25094,1255,51,15,1,41,27,48.0,43.5,2,1,1
25095,1255,51,16,1,41,237,49.0,59.5,2,2,1
25096,1255,51,17,1,41,161,53.0,53.5,4,2,1
25097,1255,51,18,1,41,221,28.5,10.5,5,2,1
25098,1255,51,19,1,41,109,48.0,46.0,2,1,1
25099,1255,51,20,1,41,161,42.0,43.5,1,3,1
25100,1256,44,1,1,54,238,23.5,27.0,4,1,1
25101,1256,44,2,1,54,72,58.0,47.5,2,1,1
25102,1256,44,3,1,54,194,59.5,45.0,1,1,1
25103,1256,44,4,1,54,167,48.5,39.5,5,3,1
25104,1256,44,5,1,54,29,45.5,45.5,4,3,1
25105,1256,44,6,1,54,115,47.5,45.0,5,1,1
25106,1256,44,7,1,54,176,22.0,37.5,4,1,1
25107,1256,44,8,1,54,15,51.5,34.5,3,3,1
25108,1256,44,9,1,54,125,27.5,32.0,3,2,1
25109,1256,44,10,1,54,25,50.5,39.0,4,2,1
25110,1256,44,11,1,54,29,48.0,66.5,4,1,1
25111,1256,44,12,1,54,49,33.5,40.0,4,1,1
25112,1256,44,13,1,54,53,41.0,45.0,4,3,1
25113,1256,44,14,1,54,103,44.0,27.5,5,1,1
25114,1256,44,15,1,54,68,27.5,53.5,2,3,1
25115,1256,44,16,1,54,202,40.0,35.0,1,2,1
25116,1256,44,17,1,54,22,28.0,44.0,3,1,1
25117,1256,44,18,1,54,165,31.5,35.5,4,3,1
25118,1256,44,19,1,54,2,56.0,45.5,1,3,1
25119,1256,44,20,1,54,181,42.0,36.0,1,2,1
25120,1257,49,1,0,52,233,60.0,48.5,3,3,1
25121,1257,49,2,0,52,145,35.5,38.5,2,3,1
25122,1257,49,3,0,52,160,47.5,58.0,4,2,1
25123,1257,49,4,0,52,244,41.5,53.0,2,3,1
25124,1257,49,5,0,52,38,47.0,32.5,1,3,1
25125,1257,49,6,0,52,146,66.0,57.0,2,3,1
25126,1257,49,7,0,52,99,36.5,46.5,1,2,1
25127,1257,49,8,0,52,12,56.0,76.5,4,2,1
25128,1257,49,9,0,52,187,43.0,54.5,4,2,1
25129,1257,49,10,0,52,208,28.0,19.0,3,3,1
25130,1257,49,11,0,52,125,45.5,55.0,2,3,1
25131,1257,49,12,0,52,156,45.0,44.0,1,1,1
25132,1257,49,13,0,52,6,47.5,42.5,5,2,1
25133,1257,49,14,0,52,70,30.0,26.0,5,3,1
25134,1257,49,15,0,52,55,43.0,44.0,4,3,1
25135,1257,49,16,0,52,213,58.5,60.5,3,1,1
25136,1257,49,17,0,52,200,66.5,60.0,2,1,1
25137,1257,49,18,0,52,211,58.0,59.0,2,1,1
25138,1257,49,19,0,52,88,64.5,47.0,2,1,1
25139,1257,49,20,0,52,249,48.0,50.5,1,2,1
25140,1258,31,1,0,29,25,38.0,35.0,4,1,1
25141,1258,31,2,0,29,93,5.5,-6.5,4,3,1
25142,1258,31,3,0,29,214,31.0,30.5,3,3,1
25143,1258,31,4,0,29,64,36.5,57.5,2,1,1
25144,1258,31,5,0,29,125,33.0,23.0,1,2,1
25145,1258,31,6,0,29,134,15.5,44.5,4,2,1
25146,1258,31,7,0,29,239,36.0,30.5,5,3,1
25147,1258,31,8,0,29,97,31.5,45.5,4,2,1
25148,1258,31,9,0,29,212,53.5,56.5,5,2,1
25149,1258,31,10,0,29,152,34.5,28.5,2,3,1
25150,1258,31,11,0,29,98,29.0,35.5,1,3,1
25151,1258,31,12,0,29,219,45.5,55.0,2,2,1
25152,1258,31,13,0,29,172,41.5,55.5,4,3,1
25153,1258,31,14,0,29,172,27.5,56.5,3,1,1
25154,1258,31,15,0,29,219,14.0,29.0,5,2,1
25155,1258,31,16,0,29,138,31.0,18.0,4,1,1
25156,1258,31,17,0,29,202,46.5,66.5,4,2,1
25157,1258,31,18,0,29,156,20.0,10.0,4,2,1
25158,1258,31,19,0,29,159,52.0,56.0,1,3,1
25159,1258,31,20,0,29,232,50.0,54.5,2,1,1
25160,1259,49,1,0,55,226,55.0,54.5,2,1,1
25161,1259,49,2,0,55,69,43.0,48.5,2,2,1
25162,1259,49,3,0,55,217,49.5,65.0,4,1,1
25163,1259,49,4,0,55,75,47.5,59.0,1,1,1
25164,1259,49,5,0,55,70,44.5,22.5,3,2,1
25165,1259,49,6,0,55,141,48.5,42.5,1,1,1
25166,1259,49,7,0,55,78,50.5,35.0,5,2,1
25167,1259,49,8,0,55,103,37.0,37.0,2,1,1
25168,1259,49,9,0,55,60,31.0,23.5,1,1,1
25169,1259,49,10,0,55,214,38.5,20.5,4,2,1
25170,1259,49,11,0,55,122,69.0,65.5,4,2,1
25171,1259,49,12,0,55,27,29.0,20.5,2,3,1
25172,1259,49,13,0,55,110,54.0,48.5,3,3,1
25173,1259,49,14,0,55,105,48.5,34.5,5,2,1
25174,1259,49,15,0,55,199,53.0,46.0,2,2,1
25175,1259,49,16,0,55,112,56.0,41.0,4,1,1
25176,1259,49,17,0,55,53,61.5,62.5,5,2,1
25177,1259,49,18,0,55,76,69.5,58.5,3,3,1
25178,1259,49,19,0,55,200,55.5,64.5,1,1,1
25179,1259,49,20,0,55,217,62.5,77.5,3,1,1
25180,1260,43,1,1,26,216,40.5,24.5,5,3,1
25181,1260,43,2,1,26,38,42.5,45.0,4,3,1
25182,1260,43,3,1,26,199,42.5,28.5,3,1,1
25183,1260,43,4,1,26,219,50.0,35.0,1,1,1
25184,1260,43,5,1,26,121,36.5,33.0,4,1,1
25185,1260,43,6,1,26,88,27.0,15.0,4,3,1
25186,1260,43,7,1,26,183,28.5,29.5,5,2,1
25187,1260,43,8,1,26,76,35.5,40.5,5,2,1
25188,1260,43,9,1,26,19,52.0,54.5,5,3,1
25189,1260,43,10,1,26,222,57.0,54.0,3,3,1
25190,1260,43,11,1,26,179,30.5,39.0,2,1,1
25191,1260,43,12,1,26,246,46.0,32.5,1,3,1
25192,1260,43,13,1,26,235,37.0,44.5,2,1,1
25193,1260,43,14,1,26,40,37.5,46.5,4,3,1
25194,1260,43,15,1,26,55,47.0,46.5,4,1,1
25195,1260,43,16,1,26,20,19.0,18.0,2,2,1
25196,1260,43,17,1,26,226,54.0,61.0,4,2,1
25197,1260,43,18,1,26,220,32.5,23.5,5,3,1
25198,1260,43,19,1,26,249,25.0,1.5,1,2,1
25199,1260,43,20,1,26,37,31.5,6.0,4,3,1
25200,1261,36,1,1,53,90,20.5,33.0,1,1,1
25201,1261,36,2,1,53,123,46.5,46.0,3,1,1
25202,1261,36,3,1,53,161,15.5,33.0,1,2,1
25203,1261,36,4,1,53,24,24.5,34.0,2,3,1
25204,1261,36,5,1,53,180,24.0,31.5,5,3,1
25205,1261,36,6,1,53,203,63.0,61.0,1,1,1
25206,1261,36,7,1,53,111,60.5,64.5,2,2,1
25207,1261,36,8,1,53,113,41.5,44.0,2,2,1
25208,1261,36,9,1,53,23,47.5,25.5,2,2,1
25209,1261,36,10,1,53,121,10.0,5.0,4,2,1
25210,1261,36,11,1,53,198,35.0,37.5,4,3,1
25211,1261,36,12,1,53,107,6.5,-20.5,5,3,1
25212,1261,36,13,1,53,6,45.0,41.5,2,3,1
25213,1261,36,14,1,53,86,37.5,61.5,1,3,1
25214,1261,36,15,1,53,241,31.0,57.5,3,1,1
25215,1261,36,16,1,53,58,59.5,38.5,2,3,1
25216,1261,36,17,1,53,87,54.0,51.0,4,1,1
25217,1261,36,18,1,53,162,48.5,45.5,3,1,1
25218,1261,36,19,1,53,142,15.0,3.5,3,2,1
25219,1261,36,20,1,53,99,28.0,33.0,4,1,1
25220,1262,27,1,1,58,80,22.5,24.5,1,2,1
25221,1262,27,2,1,58,141,42.5,21.5,2,1,1
25222,1262,27,3,1,58,46,54.0,40.0,1,3,1
25223,1262,27,4,1,58,120,24.5,22.0,5,2,1
25224,1262,27,5,1,58,155,26.5,54.5,1,1,1
25225,1262,27,6,1,58,25,37.5,41.5,3,3,1
25226,1262,27,7,1,58,147,21.0,27.5,3,1,1
25227,1262,27,8,1,58,45,19.5,13.5,5,3,1
25228,1262,27,9,1,58,189,34.0,47.0,1,2,1
25229,1262,27,10,1,58,119,52.5,60.5,3,1,1
25230,1262,27,11,1,58,54,49.0,42.5,1,2,1
25231,1262,27,12,1,58,163,6.5,12.0,5,1,1
25232,1262,27,13,1,58,117,33.5,30.0,2,3,1
25233,1262,27,14,1,58,71,12.5,12.0,3,1,1
25234,1262,27,15,1,58,114,27.5,26.5,1,2,1
25235,1262,27,16,1,58,206,18.0,9.5,1,2,1
25236,1262,27,17,1,58,152,23.0,37.5,3,3,1
25237,1262,27,18,1,58,172,16.5,37.0,1,3,1
25238,1262,27,19,1,58,208,41.0,16.0,2,3,1
25239,1262,27,20,1,58,100,56.0,35.0,2,3,1
25240,1263,33,1,1,43,26,39.0,28.5,1,3,1
25241,1263,33,2,1,43,187,15.0,34.0,2,1,1
25242,1263,33,3,1,43,73,38.0,47.0,3,3,1
25243,1263,33,4,1,43,131,21.5,18.0,1,3,1
25244,1263,33,5,1,43,162,48.0,65.0,1,3,1
25245,1263,33,6,1,43,23,32.0,21.5,5,2,1
25246,1263,33,7,1,43,148,40.5,60.0,3,1,1
25247,1263,33,8,1,43,81,10.0,10.0,4,3,1
25248,1263,33,9,1,43,150,29.0,10.0,1,1,1
25249,1263,33,10,1,43,221,53.5,67.0,2,3,1
25250,1263,33,11,1,43,134,31.5,23.5,3,1,1
25251,1263,33,12,1,43,33,61.0,51.5,4,2,1
25252,1263,33,13,1,43,185,16.0,15.0,1,3,1
25253,1263,33,14,1,43,202,13.0,9.5,1,1,1
25254,1263,33,15,1,43,99,30.5,24.0,3,1,1
25255,1263,33,16,1,43,197,23.0,23.5,4,1,1
25256,1263,33,17,1,43,152,51.5,48.0,5,1,1
25257,1263,33,18,1,43,134,34.0,45.0,3,2,1
25258,1263,33,19,1,43,138,39.5,36.0,5,1,1
25259,1263,33,20,1,43,200,3.5,12.5,3,2,1
25260,1264,57,1,0,29,45,58.0,59.0,2,1,1
25261,1264,57,2,0,29,8,65.5,81.5,1,1,1
25262,1264,57,3,0,29,191,42.5,41.5,3,2,1
25263,1264,57,4,0,29,100,51.0,53.0,2,3,1
25264,1264,57,5,0,29,7,58.0,70.0,5,1,1
25265,1264,57,6,0,29,72,63.5,47.5,2,1,1
25266,1264,57,7,0,29,154,47.0,50.5,3,3,1
25267,1264,57,8,0,29,234,50.0,37.5,3,1,1
25268,1264,57,9,0,29,65,64.5,55.5,2,3,1
25269,1264,57,10,0,29,78,49.5,50.5,4,1,1
25270,1264,57,11,0,29,36,59.5,58.5,4,2,1
25271,1264,57,12,0,29,50,66.0,65.5,3,2,1
25272,1264,57,13,0,29,94,66.0,69.0,1,1,1
25273,1264,57,14,0,29,162,58.5,55.0,2,2,1
25274,1264,57,15,0,29,126,57.0,62.5,3,1,1
25275,1264,57,16,0,29,250,64.5,60.0,2,2,1
25276,1264,57,17,0,29,4,41.0,26.5,5,2,1
25277,1264,57,18,0,29,149,46.0,44.0,4,1,1
25278,1264,57,19,0,29,107,65.5,69.5,5,3,1
25279,1264,57,20,0,29,92,74.0,78.0,1,3,1
25280,1265,34,1,1,22,141,31.0,26.0,5,2,1
25281,1265,34,2,1,22,127,26.0,9.0,2,1,1
25282,1265,34,3,1,22,210,45.5,33.0,5,3,1
25283,1265,34,4,1,22,228,48.5,51.5,3,2,1
25284,1265,34,5,1,22,195,12.5,-9.5,4,3,1
25285,1265,34,6,1,22,224,50.5,25.5,5,2,1
25286,1265,34,7,1,22,79,17.0,0.5,3,1,1
25287,1265,34,8,1,22,18,52.5,61.5,2,1,1
25288,1265,34,9,1,22,250,16.5,-0.5,1,3,1
25289,1265,34,10,1,22,130,37.5,19.0,2,1,1
25290,1265,34,11,1,22,168,27.5,50.0,2,3,1
25291,1265,34,12,1,22,149,13.5,-0.5,4,1,1
25292,1265,34,13,1,22,103,35.0,44.0,3,2,1
25293,1265,34,14,1,22,224,34.0,58.5,4,2,1
25294,1265,34,15,1,22,26,53.0,43.5,3,2,1
25295,1265,34,16,1,22,12,64.5,80.5,3,1,1
25296,1265,34,17,1,22,200,41.0,39.0,3,1,1
25297,1265,34,18,1,22,41,29.5,37.0,2,2,1
25298,1265,34,19,1,22,70,27.0,40.5,2,2,1
25299,1265,34,20,1,22,162,27.0,35.5,5,3,1
25300,1266,29,1,0,22,234,15.5,-4.5,4,1,1
25301,1266,29,2,0,22,99,17.5,32.0,5,2,1
25302,1266,29,3,0,22,249,26.5,31.0,4,1,1
